,Datetime,Tweet Id,Text,Username
52,2022-02-03 05:41:01+00:00,1489111661990453252,"Check this out NOW (!!!)
#JagrukVoter #StateElections2022 https://t.co/VsdEnvLogm",yashagarwalm
53,2022-02-01 09:51:05+00:00,1488449820276985857,"विधानसभा चुनाव: चुनाव आयोग ने 11 फरवरी तक रैलियों और रोड शो पर बढ़ाया प्रतिबंध https://t.co/qqinI14uZf 
#EC #StateElections2022 #publiclokpal #plnews",public_lokpal
54,2022-01-31 11:03:31+00:00,1488105659509862405,"#Live at 5 PM IST. As the first round of polling nears, has the ground shifted in key states? @sreeramjvc has the latest trends and waves. #StateElections2022 https://t.co/MgtsoExNB9",pGurus1
55,2022-01-31 10:52:49+00:00,1488102966284349441,"#Live at 5 PM IST. As the first round of polling nears, has the ground shifted in key states? J V C Sreeram (@sreeramjvc) has the latest trends and waves. #StateElections2022 https://t.co/8sFqXa2x3K #UPYogiHaiYogi #Modi",SreeIyer1
56,2022-01-31 05:30:02+00:00,1488021736566276098,"#StateElections2022 As the first round of polling nears, has the ground shifted in key states?  @sreeramjvc has the latest trends and waves. Do tune in #Live at 5 PM IST @Swamy39 https://t.co/atvazuGGRD",SreeIyer1
57,2022-01-24 11:12:59+00:00,1485571326765146112,"Very next day of state elections you will see continuous Petrol price increase for atleast a week ! 

So make sure all of you fill your tank before the elections ✌🏼✌🏼

#PetrolDieselPrice  
#StateElections2022",vijaythottathil
58,2022-01-22 14:45:31+00:00,1484900036391882754,"चुनावी रैलियों पर प्रतिबंध 31 जनवरी तक बढ़े, राइडर्स के साथ जनसभा की अनुमति https://t.co/iEXY2lgH11
#StateElections2022 #ECI #UPElection2022 #publiclokpal #plnews",public_lokpal
59,2022-01-20 06:31:32+00:00,1484050946909171714,"""The Centre is trying to #suppress farmers in every possible way. If you want to get rid of inflation, farmers want to make a profit on their harvest, then remove this government,"" he added.

#elections #stateelections2022 #raids",LogicalIndians
60,2022-01-20 06:31:22+00:00,1484050902822830083,"Speaking about the #Congress' door-to-door campaign in UP, Baghel said he has found out during such drives that people are troubled with the Yogi Adityanath-led BJP government. 
 
#elections #stateelections2022 #raids",LogicalIndians
61,2022-01-20 06:30:20+00:00,1484050644474667011,"#election2022 - On Wednesday, January 19, Chhattisgarh Chief Minister Bhupesh Baghel compared the raids by Central agencies on leaders in opposition poll-bound states with the Pakistan cricket team that #included the umpires as well, he said.

#elections #stateelections2022 https://t.co/xSr46qUlZk",LogicalIndians
62,2022-01-19 10:50:35+00:00,1483753748245905411,"SC to consider hearing PIL challenging use of EVMs https://t.co/w7xm5INj4J 
#EVM #StateElections2022 #SupremeCourt #publiclokpal #plnews",public_lokpal
63,2022-01-17 09:57:34+00:00,1483015631041560578,"EC postpones Punjab polls to Feb 20 after request by CM, political parties https://t.co/7tnjMTPvMr
#Punjabelections2022 #ECI #StateElections2022 #publiclokpal #plnews",public_lokpal
64,2022-01-16 05:08:09+00:00,1482580409732911105,"चुनाव वाले पांचों राज्यों में 22 जनवरी तक नहीं होंगे सार्वजनिक रैलियों और रोड शो https://t.co/OlsSCfjpRx
#StateElections2022 #ECI #UPElection2022 #publiclokpal #plnews",public_lokpal
65,2022-01-11 11:08:01+00:00,1480859035582615552,"https://t.co/wqfQWz2Kzo
#PunjabElection2022  #stateelections2022 #BJP #AAP",mainabhatnagar
66,2022-01-09 16:41:33+00:00,1480218195772461058,"जो पार्टी और जिसके कार्यकर्ता सामने वाली पार्टी और कार्यकर्ताओं को नंगा करने में सक्षम होगी वही जीतेगी, चयन कभी क़ाबिलियत देख कर ना हुआ है ना फ़िलहाल १५/२० वर्ष होगा। #StateElections2022 #MoneyWaste #TimeWaste",avidandiya
67,2022-01-09 08:10:31+00:00,1480089590887170048,"Varun Gandhi tests positive for Covid, urges EC to this.. https://t.co/p0uEq0C2i3 
#VarunGandhi #COVID19 #StateElections2022 #publiclokpal #plnews",public_lokpal
68,2022-01-09 08:07:18+00:00,1480088780140806149,"वरुण गांधी हुए कोविड संक्रमित, चुनाव आयोग से की यह अपील... https://t.co/RaUixPtClE 
#VarunGandhi #COVID19 #StateElections2022 #publiclokpal #plnews",public_lokpal
69,2022-01-09 05:37:37+00:00,1480051112874942467,"जहाँ लोकतन्त्र के चारों स्तम्भ आमजन को बुड़बक बनाने में लग जाएँ वहाँ कुछ अच्छा तो हो नहीं सकता।😔😔

फिर भी एक बात अच्छा है कि हमारे भौंकने की आज़ादी अभी भी बरकरार है।😊😊😊

#StateElections2022",05AkSrivastav
70,2022-01-08 11:13:53+00:00,1479773346594103303,"#StateElections2022 :

#Uttarakhand, #Punjab &amp; #Goa to be held on Feb 14

#UttarPradesh in 7 phases from Feb 10-Mar 7 

#Manipur in 2 phases from Feb 27-Mar 3

Results on March 10",HemanNamo
71,2022-01-08 11:09:22+00:00,1479772210944372737,"Tomorrow is here. Virtual election campaign will test politicians,  party machinery and public relations experts. Time to redraw campaign strategy @BJP4India @INCIndia @samajwadiparty @AamAadmiParty #Elections #StateElections2022 https://t.co/ChBBZ6zwAx",MJSrikant
72,2022-01-08 11:02:13+00:00,1479770412053458944,"Assembly elections to be held in seven phases, No road shows and rallies till January 15 https://t.co/enpYibgarS 
#StateElections2022 #ECI #publiclokpal #plnews",public_lokpal
73,2022-01-08 11:01:05+00:00,1479770126782107649,"सात चरणों में होंगे विधानसभा चुनाव, 15 जनवरी तक सभी रोड शो और रैलियों पर प्रतिबन्ध  https://t.co/js2boHyfR6 
#StateElections2022 #ECI #publiclokpal #plnews",public_lokpal
74,2022-01-08 06:32:47+00:00,1479702607811678211,"Goverment knows when to increase the corona cases in states where the elections are going to convene. 
जय हो। #StateElections2022 https://t.co/NnLmP3HXN6",iDipeshTare
75,2022-01-08 06:20:20+00:00,1479699472972058625,"चुनाव वाले उत्तराखंड में 16 जनवरी तक राजनीतिक रैलियों पर रोक https://t.co/WLI2KfmlQb 
#ECI #StateElections2022 #publiclokpal #plnews",public_lokpal
76,2022-01-08 06:19:06+00:00,1479699164602650628,"आज दोपहर 3.30 बजे तक पांच राज्यों के चुनाव कार्यक्रम की घोषणा करेगा चुनाव आयोग  https://t.co/NwSWAV86tW 
#ECI #StateElections2022 #publiclokpal #plnews",public_lokpal
77,2022-01-08 06:16:57+00:00,1479698620060368899,"ECI to announce the schedule for Assembly elections to 3.30pm today https://t.co/EHOtLsJkYg 
#ECI #StateElections2022 #publiclokpal #plnews",public_lokpal
78,2022-01-07 08:41:48+00:00,1479372687306752002,"Supreme Court asks Center and Punjab committees to pause probe in PM security case till Monday https://t.co/pX9CSfq0OZ 
#PMModiSecurityBreach #SupremeCourt #StateElections2022 #publiclokpal #plnews",public_lokpal
79,2022-01-07 08:34:53+00:00,1479370945429082113,"सोमवार तक PM सुरक्षा मामले में सुप्रीम कोर्ट ने केंद्र और पंजाब समितियों से जांच रोकने को कहा https://t.co/kyYWV0w9cZ 
#PMModiSecurityBreach #SupremeCourt #StateElections2022 #publiclokpal #plnews",public_lokpal
80,2022-01-07 03:01:23+00:00,1479287017632452608,"चुनाव आयोग ने विधानसभा चुनाव से पहले उम्मीदवारों के लिए खर्च की सीमा बढ़ाई https://t.co/SzZXNqRscB
#ECI #StateElections2022  #publiclokpal #plnews",public_lokpal
81,2022-01-07 02:57:23+00:00,1479286012257837057,"EC hikes expenditure limits for candidates ahead of Assembly polls https://t.co/z9eHvrrDuK
#ECI #StateElections2022  #publiclokpal #plnews",public_lokpal
82,2022-01-06 14:41:41+00:00,1479100868121141253,"चुनाव स्थगित नहीं होंगे, हालाँकि आयोग का पांचों राज्यों के सभी पात्र लोगों को टीकाकरण करवाने पर जोर https://t.co/ftiCYQzfpc 
#StateElections2022 #ECI #publiclokpal #plnews",public_lokpal
83,2022-01-06 14:38:52+00:00,1479100159237578758,"Elections won't be postponed but to all eligible persons get complete vaccination in 5 states https://t.co/oteJRX5Vyn 
#StateElections2022 #ECI #publiclokpal #plnews",public_lokpal
84,2022-01-06 14:05:01+00:00,1479091636923686913,#StateElections2022 https://t.co/NtDKTyLb5t,HashflagArchive
85,2021-12-27 04:00:00+00:00,1475315504097075206,"आज चुनाव आयोग और स्वास्थ्य मंत्रालय की अहम बैठक, चुनाव को लेकर हो सकती है कोई बड़ी घोषणा

#ElectionCommission #HealthDepartment #StateElections2022 https://t.co/g3jwp5vAoX",indiatvnews
86,2021-12-27 04:00:00+00:00,1475315502448889856,"आज चुनाव आयोग और स्वास्थ्य मंत्रालय की अहम बैठक, चुनाव को लेकर हो सकती है कोई बड़ी घोषणा

#ElectionCommission #HealthDepartment #StateElections2022 https://t.co/NNFCnM6v8E",IndiaTVHindi
87,2021-12-24 02:25:00+00:00,1474204430329282562,"Have state polls derailed govt plans to usher in reforms via Parliament? 

Get the answer in #BSMorningShow #WatchNow https://t.co/b881kZav9N

@5paisa #monsoonsession #parliament #stateelections2022 #businessnews https://t.co/HiqmFSINAl",bsindia
88,2021-12-24 01:00:00+00:00,1474183041597673476,"Have state polls derailed govt plans to usher in reforms via Parliament? 

Find out in #BSMorningShow

@5paisa #parliament #stateelections2022 https://t.co/QtElwi5pxZ",bsindia
89,2021-11-26 02:04:41+00:00,1464052459484041227,"My piece on the Mood of Punjab 
in @the_hindu today.

#Punjab #FarmLawsRepealed #FarmersProtest #StateElections2022 

https://t.co/nR5I770qFX https://t.co/7zIphtrhBt",parakala
90,2021-11-12 05:51:59+00:00,1459036231300304902,The x-factor for BJP in #StateElections2022 is the free ration distribution to poor. I have not see. opposition parties disputing this claim of BJP.,politicalbaaba
